business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Strong Roots Gym,gym,684,2025-02-15,20,Saturday,2,video,جاهزين للتمرين فيديو جديد. DM us وخلينا نجهزلك طلبك. #جيم #Palestine,68,2,0,33,2,453,Mixed,True,False,0.0,False,False,False,True
Nablus Coding Kids,education_center,966,2025-06-22,14,Sunday,6,carousel,استنونا بدورة جديدة سوايب وشوفوا التفاصيل. أهلا بالناس الحلوة زورونا بفرعنا في Jenin ادعم المحلي زورونا وخليها علينا,116,0,0,52,9,1443,Arabic,True,False,0.0,True,False,True,True
Qalqilya Home Store,store,52996,2025-08-18,20,Monday,8,reel,وصلت تشكيلة جديدة شوفوا الريل. زورونا بفرعنا في Tulkarm ابعتولنا DM وخليها علينا #Palestine #تعليم,98,2,0,2909,419,61134,Arabic,True,False,0.0,True,False,False,True
Al Karmel Boutique,store,9643,2025-06-01,14,Sunday,6,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. زورونا بفرعنا في Bethlehem,67,0,0,2074,371,14523,Arabic,True,False,0.0,True,False,False,True
Al Balad Grill,restaurant,7536,2025-08-02,19,Saturday,8,carousel,اليوم عنا أكل طيب Swipe وشوفوا الباقي. sale اليوم 30% off اليوم! موجودين في Ramallah today. زورونا وخلينا نجهزلك طلبك. 🍰 ☕ ✨ 📍 #Ramallah #Palestine,147,2,4,2263,89,15836,Mixed,True,True,30.0,True,False,False,False
Gaza Gadget Shop,electronics_store,50774,2025-01-07,20,Tuesday,1,image,وصلت أجهزة جديدة صورة جديدة. أهلا بالناس الحلوة sale اليوم 25% off اليوم! زورونا وخلينا نجهزلك طلبك.,100,0,0,2630,109,32993,Mixed,True,True,25.0,False,False,False,True
Bethlehem Lash Bar,beauty_salon,13657,2025-11-26,14,Wednesday,11,image,دلعي حالك صورة جديدة. #الكترونيات,33,1,0,524,61,3068,Mixed,False,False,0.0,False,False,False,True
Al Balad Grill,restaurant,7751,2025-07-21,3,Monday,7,reel,اليوم عنا أكل طيب شوفوا الريل. زورونا بفرعنا في Ramallah راسلونا وخليها علينا ✅ 🔥 #Ramallah #مطاعم #SupportLocal #قهوة,118,4,2,916,105,20749,Arabic,True,False,0.0,True,False,False,False
Hebron Table,restaurant,4707,2025-08-04,12,Monday,8,carousel,اليوم عنا أكل طيب سوايب وشوفوا التفاصيل. خصم 40% خصم لفترة محدودة زورونا بفرعنا في Nablus ابعتولنا DM وخليها علينا #عروض #صيدلية #مخبز,134,3,0,351,73,5892,Arabic,True,True,40.0,True,False,False,True
Olive Tree Learning,education_center,8919,2025-12-22,7,Monday,12,image,استنونا بدورة جديدة صورة جديدة. أهلا بالناس الحلوة منتج فلسطيني احجز الآن وخليها علينا,86,0,0,233,31,1676,Arabic,True,False,0.0,False,False,True,True
Nablus Mobile Center,electronics_store,40266,2025-01-03,5,Friday,1,reel,وصلت أجهزة جديدة شوفوا الـ reel. احنا جاهزين #مطاعم #SupportLocal,65,2,0,13735,1297,107332,Mixed,False,False,0.0,False,False,False,True
Hebron Study Hub,education_center,26306,2025-02-04,13,Tuesday,2,reel,استنونا بدورة جديدة شوفوا الريل. اتصل فينا وخليها علينا 🎉 ☕ #Palestine #مطاعم #الكترونيات,89,3,2,4681,414,73963,Arabic,True,False,0.0,False,False,False,True
Shifa Family Clinic,clinic,1374,2025-03-09,19,Sunday,3,video,صحتكم أولويتنا فيديو جديد. DM us وخلينا نجهزلك طلبك. ☕ 🧴 #عيادة,63,1,2,137,4,2950,Mixed,True,False,0.0,False,False,False,False
Ramallah Roastery,cafe,6768,2025-02-17,21,Monday,2,reel,أجواء ولا أروع شوفوا الـ reel. موجودين في Tulkarm today. من قلب فلسطين اطلب الآن وخلينا نجهزلك طلبك. #قهوة,106,1,0,2459,368,19107,Mixed,True,False,0.0,True,False,True,False
Nablus Bites,restaurant,12825,2025-06-02,14,Monday,6,reel,اليوم عنا أكل طيب شوفوا الـ reel. زورونا وخلينا نجهزلك طلبك. 😍 🛍️ #مطاعم,72,1,2,5478,811,36371,Mixed,True,False,0.0,False,False,False,False
Gaza Family Pharmacy,pharmacy,12502,2025-01-21,13,Tuesday,1,reel,صحتك بتهمنا شوفوا الـ reel. شو رأيكم؟ اطلب الآن وخلينا نجهزلك طلبك. 🍰 ☕ #تعليم,78,1,2,1484,164,25640,Mixed,True,False,0.0,False,False,False,True
Gaza Gadget Shop,electronics_store,49527,2025-05-11,22,Sunday,5,image,وصلت أجهزة جديدة صورة جديدة. شو رأيكم؟ الكمية محدودة 30% خصم لفترة محدودة #SupportLocal #صيدلية #عيادة #مطاعم,109,4,0,682,100,10642,Arabic,False,True,30.0,False,False,False,True
Gaza Gadget Shop,electronics_store,49504,2025-04-06,18,Sunday,4,carousel,وصلت أجهزة جديدة Swipe وشوفوا الباقي. أهلا بالناس الحلوة موجودين في Gaza today. زورونا وخلينا نجهزلك طلبك.,106,0,0,5857,394,57125,Mixed,True,False,0.0,True,False,False,True
Bethlehem Lash Bar,beauty_salon,13189,2025-05-18,13,Sunday,5,carousel,Glow up season Swipe to see more. Available now in Bethlehem. Message us. #Bethlehem #عيادة #SupportLocal,105,3,0,657,134,5784,English,True,False,0.0,True,False,False,False
Canaan Threads,store,15432,2025-02-14,12,Friday,2,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. احجز الآن وخليها علينا 🍕 #Hebron #مطاعم,80,2,1,2153,174,18718,Arabic,True,False,0.0,True,False,False,True
Ramallah English Corner,education_center,2536,2025-06-04,23,Wednesday,6,carousel,استنونا بدورة جديدة Swipe وشوفوا الباقي. شو رأيكم؟ limited offer لفترة محدودة 5% off اليوم! زورونا وخلينا نجهزلك طلبك. 😍 🎉 🍕 💪 #Palestine,137,1,4,132,24,1002,Mixed,True,True,5.0,False,False,False,True
Gaza Power House,gym,5592,2025-11-26,7,Wednesday,11,video,جاهزين للتمرين فيديو جديد. #Palestine #عيادة,44,2,0,240,7,2234,Mixed,False,False,0.0,False,False,False,False
Gaza Family Pharmacy,pharmacy,12990,2025-12-25,9,Thursday,12,reel,صحتك بتهمنا شوفوا الريل. يا جماعة زورونا بفرعنا في Nablus راسلونا وخليها علينا 📍 🥙 ☕ #Palestine #SupportLocal,109,2,3,1448,176,34114,Arabic,True,False,0.0,True,False,False,True
Gaza Power House,gym,5586,2025-03-26,19,Wednesday,3,video,جاهزين للتمرين فيديو جديد. الكمية محدودة 30% خصم لفترة محدودة زورونا بفرعنا في Rafah احجز الآن وخليها علينا ✨ 🩺 #عروض #تعليم #الكترونيات,136,3,2,1340,213,9392,Arabic,True,True,30.0,True,False,False,False
Tulkarm Streetwear,store,34885,2025-03-08,2,Saturday,3,image,وصلت تشكيلة جديدة صورة جديدة. كل عام وأنتم بخير من قلب فلسطين,61,0,0,1180,77,22819,Arabic,False,False,0.0,False,True,True,False
Tulkarm Streetwear,store,32503,2025-10-11,21,Saturday,10,image,New arrivals just landed Photo drop. Available now in Jenin. #مخبز #تسوق,72,2,0,4301,551,25347,English,False,False,0.0,True,False,False,False
Hebron Electronics,electronics_store,13752,2025-03-20,22,Thursday,3,image,وصلت أجهزة جديدة صورة جديدة. يا جماعة زورونا بفرعنا في Rafah احجز الآن وخليها علينا,83,0,0,450,67,7253,Arabic,True,False,0.0,True,False,False,True
Gaza Power House,gym,5780,2025-05-06,20,Tuesday,5,image,جاهزين للتمرين صورة جديدة. أهلا بالناس الحلوة DM us وخلينا نجهزلك طلبك.,71,0,0,114,9,1769,Mixed,True,False,0.0,False,False,False,True
Ramallah Care Pharmacy,pharmacy,13907,2025-12-03,19,Wednesday,12,reel,صحتك بتهمنا شوفوا الريل. زورونا بفرعنا في Rafah #Palestine,58,1,0,752,91,12767,Arabic,True,False,0.0,True,False,False,False
Ramallah Care Pharmacy,pharmacy,13693,2025-10-31,2,Friday,10,video,صحتك بتهمنا فيديو جديد. اطلب الآن وخلينا نجهزلك طلبك. 😍 ✨ 🍰 🥙,61,0,4,469,33,7161,Mixed,True,False,0.0,False,False,False,False
Saj & Manakish House,bakery,9717,2025-07-27,11,Sunday,7,image,Fresh from the oven Photo drop. Book now. #تعليم #Palestine #قهوة,65,3,0,723,41,5901,English,True,False,0.0,False,False,False,False
Bethlehem Lash Bar,beauty_salon,13513,2025-12-24,22,Wednesday,12,reel,دلعي حالك شوفوا الريل. يا جماعة منتج فلسطيني 🧴 🔥 📚 #Bethlehem #Palestine,72,2,3,950,36,22940,Arabic,False,False,0.0,True,False,True,True
Gaza Gadget Shop,electronics_store,48927,2025-08-26,10,Tuesday,8,reel,وصلت أجهزة جديدة شوفوا الريل. زورونا بفرعنا في Gaza راسلونا وخليها علينا 🔥 🩺 🛍️ #جيم #عيادة #Palestine,102,3,3,18101,1824,117267,Arabic,True,False,0.0,True,False,False,False
Gaza Gadget Shop,electronics_store,47994,2025-08-14,13,Thursday,8,image,وصلت أجهزة جديدة صورة جديدة. يا جماعة ابعتولنا DM وخلينا نجهزلك طلبك. 🥙 ☕ 🛍️ 🍕 #مخبز,84,1,4,1067,108,8353,Mixed,True,False,0.0,False,False,False,True
Nablus Skin Center,clinic,12636,2025-12-03,12,Wednesday,12,reel,صحتكم أولويتنا شوفوا الريل. ابعتولنا DM وخليها علينا 🍕 ☕ ✅ 🩺,60,0,4,365,27,13610,Arabic,True,False,0.0,False,False,False,True
Iron Club Nablus,gym,2063,2025-04-22,0,Tuesday,4,video,جاهزين للتمرين فيديو جديد.,26,0,0,183,14,1330,Mixed,False,False,0.0,False,False,False,True
Shifa Family Clinic,clinic,1406,2025-11-19,14,Wednesday,11,carousel,صحتكم أولويتنا سوايب وشوفوا التفاصيل. أهلا بالناس الحلوة زورونا بفرعنا في Gaza من قلب فلسطين 😍 ✨ 📚 #Palestine #عروض #صيدلية #تعليم,130,4,3,100,3,1184,Arabic,True,False,0.0,True,False,True,True
Gaza Seaside Kitchen,restaurant,4445,2025-10-21,8,Tuesday,10,reel,Fresh flavors today Watch the reel. special deal: 30% off. Available now in Bethlehem. DM us. #عروض #مطاعم,106,2,0,842,55,6529,English,True,True,30.0,True,False,False,False
Sama Beauty Studio,beauty_salon,1562,2025-12-21,14,Sunday,12,reel,دلعي حالك شوفوا الـ reel. موجودين في Ramallah today. Order now وخلينا نجهزلك طلبك. 😍 📍 🍕 #Palestine #مطاعم,106,2,3,381,55,2542,Mixed,True,False,0.0,True,False,False,False
Ramallah English Corner,education_center,2615,2025-11-09,14,Sunday,11,video,استنونا بدورة جديدة فيديو جديد. زورونا بفرعنا في Bethlehem زورونا وخليها علينا ✅ 😍 ☕ 📚,86,0,4,190,16,1721,Arabic,True,False,0.0,True,False,False,True
Nablus Mobile Center,electronics_store,40093,2025-01-06,14,Monday,1,reel,وصلت أجهزة جديدة شوفوا الريل. زورونا بفرعنا في Jericho 🩺 ☕,58,0,2,5058,651,85992,Arabic,True,False,0.0,True,False,False,False
Ramallah Roastery,cafe,6531,2025-03-07,19,Friday,3,reel,أجواء ولا أروع شوفوا الريل. #Palestine,38,1,0,4050,295,25902,Arabic,False,False,0.0,False,False,False,True
Olive Tree Learning,education_center,8645,2025-02-22,11,Saturday,2,carousel,استنونا بدورة جديدة سوايب وشوفوا التفاصيل. ابعتولنا DM وخليها علينا #Hebron #عروض #مخبز,87,3,0,231,31,4753,Arabic,True,False,0.0,True,False,False,False
Al Hayat Pharmacy,pharmacy,6480,2025-07-17,14,Thursday,7,reel,صحتك بتهمنا شوفوا الريل. 🔥 #Palestine #SupportLocal,51,2,1,1732,155,22731,Arabic,False,False,0.0,False,False,False,True
Nablus Bites,restaurant,12731,2025-02-07,4,Friday,2,reel,اليوم عنا أكل طيب شوفوا الريل. يا جماعة زورونا بفرعنا في Hebron زورونا وخليها علينا 🛍️ 🍰 🍕 ☕ #Hebron #SupportLocal #مطاعم,121,3,4,2252,255,17564,Arabic,True,False,0.0,True,False,False,True
TechSouq Ramallah,electronics_store,54221,2025-07-15,22,Tuesday,7,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. احنا جاهزين لفترة محدودة 5% خصم لفترة محدودة #عروض #Palestine,101,2,0,8502,524,61249,Arabic,False,True,5.0,False,False,False,True
Strong Roots Gym,gym,689,2025-12-03,19,Wednesday,12,image,Train stronger this week Photo drop. Available now in Qalqilya. Order now. #Palestine,85,1,0,13,2,134,English,True,False,0.0,True,False,False,False
Nablus Skin Center,clinic,12904,2025-02-06,19,Thursday,2,image,صحتكم أولويتنا صورة جديدة. احنا جاهزين موجودين في Nablus today. Order now وخلينا نجهزلك طلبك. 😍 💪 🥙 🍕 #عيادة #تعليم,115,2,4,753,42,8558,Mixed,True,False,0.0,True,False,False,True
Hebron Study Hub,education_center,25126,2025-12-27,22,Saturday,12,carousel,استنونا بدورة جديدة سوايب وشوفوا التفاصيل. شو رأيكم؟ زورونا بفرعنا في Tulkarm اتصل فينا وخليها علينا #عيادة,107,1,0,2092,220,30231,Arabic,True,False,0.0,True,False,False,True
Canaan Threads,store,14535,2025-03-10,20,Monday,3,carousel,وصلت تشكيلة جديدة Swipe وشوفوا الباقي. احنا جاهزين sale اليوم 40% off اليوم! اطلب الآن وخلينا نجهزلك طلبك. #Hebron,114,1,0,743,26,12028,Mixed,True,True,40.0,True,False,False,True
Jericho Physio Hub,clinic,20807,2025-04-22,7,Tuesday,4,carousel,صحتكم أولويتنا سوايب وشوفوا التفاصيل. 🎉 🍰 #Ramallah #صيدلية,59,2,2,90,3,3535,Arabic,False,False,0.0,True,False,False,False
Al Balad Grill,restaurant,7398,2025-04-11,14,Friday,4,carousel,اليوم عنا أكل طيب سوايب وشوفوا التفاصيل. عرض خاص 40% خصم لفترة محدودة زورونا بفرعنا في Ramallah صنع محلي ابعتولنا DM وخليها علينا,129,0,0,531,40,2980,Arabic,True,True,40.0,True,False,True,False
Gaza Power House,gym,5631,2025-07-17,23,Thursday,7,reel,جاهزين للتمرين شوفوا الـ reel. limited offer لفترة محدودة 50% off اليوم! Order now وخلينا نجهزلك طلبك. #عروض #جيم #SupportLocal #Palestine,138,4,0,1894,266,15695,Mixed,True,True,50.0,False,False,False,False
Iron Club Nablus,gym,2028,2025-11-04,21,Tuesday,11,carousel,جاهزين للتمرين سوايب وشوفوا التفاصيل. صنع محلي 🧴 #صيدلية #مطاعم,63,2,1,146,6,1005,Arabic,False,False,0.0,False,False,True,False
Al Hayat Pharmacy,pharmacy,6375,2025-06-30,19,Monday,6,video,صحتك بتهمنا فيديو جديد. احنا جاهزين #مخبز #عيادة,48,2,0,502,26,6380,Arabic,False,False,0.0,False,False,False,True
Al Amal Dental,clinic,4563,2025-05-20,19,Tuesday,5,reel,صحتكم أولويتنا شوفوا الـ reel. limited offer لفترة محدودة 50% off اليوم! #عروض #صيدلية #الكترونيات #عيادة,105,4,0,1690,200,16342,Mixed,False,True,50.0,False,False,False,True
Nablus Sweet Oven,bakery,1851,2025-09-16,22,Tuesday,9,carousel,طازة من الفرن سوايب وشوفوا التفاصيل. احنا جاهزين ابعتولنا DM وخليها علينا 🥙 🩺 #Palestine #تسوق #تعليم,101,3,2,155,15,2889,Arabic,True,False,0.0,False,False,False,True
Nablus Sweet Oven,bakery,1821,2025-02-01,18,Saturday,2,image,طازة من الفرن صورة جديدة. أهلا بالناس الحلوة عرض خاص 25% خصم لفترة محدودة زورونا بفرعنا في Jenin زورونا وخليها علينا,116,0,0,39,1,1055,Arabic,True,True,25.0,True,False,False,True
Al Hayat Pharmacy,pharmacy,6489,2025-02-22,22,Saturday,2,reel,صحتك بتهمنا شوفوا الـ reel. احنا جاهزين موجودين في Gaza today. #عيادة #قهوة,75,2,0,821,78,20839,Mixed,False,False,0.0,True,False,False,True
Hebron Table,restaurant,4769,2025-11-20,0,Thursday,11,carousel,اليوم عنا أكل طيب سوايب وشوفوا التفاصيل. زورونا بفرعنا في Nablus راسلونا وخليها علينا #عيادة #جيم,97,2,0,233,18,2322,Arabic,True,False,0.0,True,False,False,False
