business_name,sector,followers_count,post_date,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,view_rate,view_rate_bin
Katusha Supermarket,Supermarkets,839,1760659200000,Friday,October,reel,من يوم السبت بتاريخ 18/10 لاحتزاز، سوبر ماركت كاتوشا صار بخدمكم 24 ساعة! يعني، تقدر تيجي بأي وقت، بكل شي بتحتاجه، أغراض رمضان أو مؤونة البيت كاملة، متوفر طول اليوم وطول الليل وكل أيام الأسبوع! وين موقعنا بالضبط؟ نابلس - مقابل الأكاديمية بجانب مدرسة لطفيه الصيفي إذا احتجت أي شي أو بدك تستفسر، اتصل فينا على الرقم: 0599252450 إحنا بخدمتكم بأي وقت، حتى واحنا علينا 24/7,394,0,1,4.0,0,302,Arabic,True,True,True,True,False,True,0,0.3599523241954708,avg_view_rate
Katusha Supermarket,Supermarkets,839,1758844800000,Friday,September,reel,😋😍 رامن متوفر بجميع النكهات نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50 #رامن #كوري #reelsinstagram#,147,3,2,6.0,0,454,Arabic,True,True,True,False,False,True,0,0.5411203814064363,avg_view_rate
Katusha Supermarket,Supermarkets,839,1758844800000,Friday,September,reel,😍😋 نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50,90,0,2,8.0,0,605,Arabic,True,True,True,False,False,True,0,0.7210965435041716,high_view_rate
Katusha Supermarket,Supermarkets,839,1755129600000,Thursday,August,reel,مشروب طبيعي بنكهات جديدة وغريبة والطعم فخم ومتوفر منه عصير بالسكر وارجانيك بدون سكر ❤️ نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50,177,0,1,2.0,0,151,Arabic,True,True,True,False,False,True,0,0.1799761620977354,avg_view_rate
Katusha Supermarket,Supermarkets,839,1754611200000,Friday,August,reel,سناكك المفضل صار واضح، قرمشة + نكهة 😎 #تايجر نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50,129,1,1,2.0,0,151,Arabic,True,True,True,False,False,True,0,0.1799761620977354,avg_view_rate
Katusha Supermarket,Supermarkets,839,1752796800000,Friday,July,reel,✨ اكتشف عالم المذاق الأصيل مع منتجات بن ✨ محمد السمان ❤️ قهوة طازجة، قهوة عربية، النكهة بكل ❤️ نابلس - مقابل الأكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50,189,0,4,3.0,1,1864,Arabic,True,True,True,False,False,True,0,2.2216924910607867,high_view_rate
Bravo Supermarket,Supermarkets,18000,1777939200000,Tuesday,May,reel,من أكثر من 25 سنة، وبرافو بتختار فروعها بعناية... وبعد أول محطة في برافو البالوع، وصلنا لمحطتنا الثانية، برافو بيت وزن ✨ فرع بموقع مريح، وصوله سهل، ومصافه واسعة. وبنفس الشعور بتلاقوا كل اللي بدكم إياه من السوبرماركت، وقسم الأدوات المنزلية من Bravo Home، برافو بيت وزن، تجربة تسوق أريح، وخيارات أكثر بمكان واحد 🛒📍 نابلس - بيت وزن,323,0,3,25.0,1,4390,Arabic,True,True,True,False,False,True,0,0.24388888888888888,avg_view_rate
Bravo Supermarket,Supermarkets,18000,1777852800000,Monday,May,reel,قسم المحمص في سوبر ماركت برافو، تشكيلة كاملة من المكسرات الطازجة، والقهوة، والكاجو بطعم يخليك ترجع كل مرة 😍🤩😍🤩 فروع برافو: البالوع، بلازا مول، الطيرة، نابلس، بيت وزن وغيرها.,198,0,4,1.0,1,290,Arabic,True,True,True,False,False,True,0,0.01611111111111111,low_view_rate
Bravo Supermarket,Supermarkets,18000,1777766400000,Sunday,May,reel,في سر صغير بتحزروا إياه في برافو بيت وزن ✨ والحماس بلش من هسا... احكولنا بالتعليقات: شو بتتوقعوا يكون؟ 😍 فريق برافو كان فاصل يصير تريندنا 🔥 برافو مش أي سوبرماركت 💎,176,0,5,44.0,6,28300,Arabic,True,True,True,False,False,True,0,1.5722222222222222,high_view_rate
Bravo Supermarket,Supermarkets,18000,1777680000000,Saturday,May,reel,لعشاق الجبنة... برافو مجهزلكم التشكيلة كاملة 😍🧀 في برافو بتلاقوا كل أنواع الجبنة والمشتقات الطازجة، بجودة عالية وطعم مرتب يناسب الفطور والسندويشات والضيافة والسهرات 👌 ومن الأجبان اليومية للأصناف المميزة، كل اللي بدكم إياه متوفر في كافة فروع برافو.,287,0,5,48.0,2,11900,Arabic,True,True,True,False,False,True,0,0.6611111111111111,high_view_rate
Bravo Supermarket,Supermarkets,18000,1777593600000,Friday,May,reel,من أول بالون، لآخر قطعة كيك 🥳🎂 كل تفاصيل عيد الميلاد بتلاقوها جاهزة بقسم الهدايا والاحتفالات في سوبر ماركت برافو. احتفل بدون تعب وكبسة زر بتلاقي كل شيء بمكان واحد 🎈🎉🎊,193,0,8,15.0,1,5124,Arabic,True,True,True,False,False,True,0,0.2846666666666667,avg_view_rate
Bravo Supermarket,Supermarkets,18000,1777593600000,Friday,May,reel,نعومة بتفرق من أول لمسة ✨ محارم الضيف... نعومة بحكي عنها الكل وجودة بتستاهلها كل بيت 🤍 متوفرة الآن في برافو 🛒,116,0,3,5.0,1,281,Arabic,True,True,False,False,False,True,0,0.01561111111111111,low_view_rate
Bravo Supermarket,Supermarkets,18000,1777507200000,Thursday,April,reel,لأنه راحتكم بتهمنا، وفرنالكم مناشف ناعمة وجودة بتستاهلوها 😍😍 جودة ونعومة بقطعة واحدة 👌 اختار الأفضل,109,0,5,11.0,1,3516,Arabic,True,True,True,False,False,True,0,0.19533333333333333,avg_view_rate
Bravo Supermarket,Supermarkets,18000,1777420800000,Wednesday,April,reel,لأن الطفولة الحلوة بتبلش بلعبة مميزة 😍🥳 دللوا أطفالكم من قسم الألعاب في سوبر ماركت برافو,95,0,2,8.0,1,5160,Arabic,True,True,True,False,False,True,0,0.2866666666666667,avg_view_rate
Bravo Supermarket,Supermarkets,18000,1777680000000,Friday,May,reel,قسم المقبلات والمشترات 😍🧀 تشكيلة واسعة من أجود الجبنة ✨ جودة عالية وأسعار تناسب الجميع 😍😍 زورونا واختاروا ألذ النكهات لمائدتكم,136,0,6,2.0,1,396,Arabic,True,True,True,False,False,True,0,0.022,low_view_rate
Bravo Supermarket,Supermarkets,18000,1777593600000,Thursday,May,reel,الصيف اجا وموسم السنيكات بلش 😍😍 وما الكم إلا برافو هوم وسوبر ماركت برافو ليكمل فرحتكم 👌✨ كل قطعة في برافو هوم بتحكي فخامة، وفي سوبر ماركت برافو متوفرة كل الأقسام اللي بتقدروا تستفيدوا منها من مشتريات وأفكار لكل اللي بحب يدللكم 😍 زورونا لنكمل فرحتكم,300,0,8,7.0,1,1112,Arabic,True,True,True,False,False,True,0,0.06177777777777778,low_view_rate
Bravo Supermarket,Supermarkets,18000,1777593600000,Thursday,May,reel,استغلوا عروض نهاية شهر نيسان 🔥 اليوم الجمعة آخر يوم للعروض! منستناكم في فروع برافو لتلحقوا أقوى العروض قبل ما تخلص 🛒📍 برافو مش أي سوبرماركت 🤩,159,0,5,5.0,1,423,Arabic,True,True,True,False,False,True,0,0.0235,low_view_rate
Bravo Supermarket,Supermarkets,18000,1777507200000,Wednesday,April,reel,من أجواء عروض نهاية شهر نيسان 😍😍 العرض يومي الخميس والجمعة 🤩🤩 منستناكم,82,0,6,80.0,4,26900,Arabic,True,True,True,False,False,True,0,1.4944444444444445,high_view_rate
Bravo Supermarket,Supermarkets,18000,1777507200000,Wednesday,April,reel,كل احتياجاتك... بتطبيق واحد 🐝 من Bravo Supermarket و Bravo Home صار التسوق أسهل، أسرع، وأريح من وقتك 🛒✨ اختار اللي بدك ياه، أضفه للسلة، وخلي طلبك يوصلك لعندك بكل سهولة ❤️🛍️ تسوق وخلي الباقي علينا 💚💛❤️,248,0,11,1.0,1,224,Arabic,True,True,True,False,False,True,0,0.012444444444444444,low_view_rate
Bravo Supermarket,Supermarkets,18000,1777420800000,Tuesday,April,reel,لما التعليم يلتقي بالواقع، بيكون برافو هو الوجهة 😍✨ فخورين إنو برافو هي الوجهة الأولى للمدارس! استقبلنا اليوم طلاب مبدعين ليعيشوا تجربة تعليمية ممتعة ويتعرفوا على عالم التسوق عن قرب داخل سوبر ماركت برافو 😍🤩,226,0,6,84.0,1,11500,Arabic,True,False,True,False,False,True,0,0.6388888888888888,high_view_rate
Bravo Supermarket,Supermarkets,18000,1777334400000,Monday,April,reel,ضيف جديد مليان لذة ونوتيلا 😋 شوكولاتة الضيف بطعم بيستاهل التجربة. الآن متوفر في كافة فروع برافو سوبرماركت #برافو #منتجات_الضيف #مش_أي_سوبرماركت,162,3,1,3.0,1,208,Arabic,True,True,False,False,False,True,0,0.011555555555555555,low_view_rate
Bravo Supermarket,Supermarkets,18000,1777248000000,Sunday,April,reel,كل قطعة من عنا بتحكي فخامة 👌😍 لأنو هوم خيارك الأول دائماً 🏆 خدمة التوصيل متاحة لكل المحافظات عبر الواتساب. اطلبوا الآن ولا تفوتوا الفرصة ❤️📍,159,3,7,36.0,1,6770,Arabic,True,True,True,False,False,True,0,0.3761111111111111,avg_view_rate
Metro Market Nablus,Supermarkets,1748,1777939200000,Tuesday,May,reel,Good morning ❤️😎 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,125,0,5,12.0,0,681,Mixed,True,True,True,False,False,True,0,0.38958810068649885,avg_view_rate
Metro Market Nablus,Supermarkets,1748,1777766400000,Sunday,May,reel,مش منشن لهذا الشخص اللي بعد أعراض التعب 😂🏃‍♂️ المدير بس عشان يروح 😜 خصيصكم سعادة وأفكار إيجابية أكيد! عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,221,0,7,25.0,1,1031,Arabic,True,False,True,False,False,True,0,0.5898169336384439,high_view_rate
Metro Market Nablus,Supermarkets,1748,1777680000000,Saturday,May,reel,عروض المترو غير وما بتتعوض 😎 زورونا في قسم الألعاب لتشوفوا باقي العروض 😎 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,193,0,4,82.0,2,8220,Arabic,True,True,True,False,False,True,0,4.702517162471396,high_view_rate
Metro Market Nablus,Supermarkets,1748,1777593600000,Friday,May,reel,لما تقرر تشطف المحل 🥴 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,141,0,2,29.0,0,1798,Arabic,True,False,True,False,False,True,0,1.028604118993135,high_view_rate
Metro Market Nablus,Supermarkets,1748,1777420800000,Wednesday,May,reel,جولة في عالم الإسبريسو ☕✨ لما تكون صاحي عالقهوة والإسبريسو ماركت، ولا مكان تاني 😍 تشكيلة بتجنن من المطحون، والكبسولات، وأشهر الماركات العالمية شو نوعكم المفضل؟ جربوا بالتعليقات 👇 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,337,0,7,13.0,0,1435,Arabic,True,True,True,False,False,True,0,0.8209382151029748,high_view_rate
Metro Market Nablus,Supermarkets,1748,1778025600000,Wednesday,April,reel,ضيفوا لمسة سحرية لغرفتكم! ✨ البلورة الجديدة وصلت، من ألطف الهدايا الودودة، أي وحدة حسيتوا أكثر؟ 🧸🐻 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,232,0,6,3.0,0,310,Arabic,True,True,True,False,False,True,0,0.17734553775743708,avg_view_rate
Metro Market Nablus,Supermarkets,1748,1778198400000,Friday,April,reel,أنت من أي فريق؟ ☕🤔 🤍 فريق الشاي الأسود الأصيل؟ 💚 ولا فريق الأعشاب والشاي الأخضر الصحي؟ عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,227,0,5,3.0,0,284,Arabic,True,True,True,False,False,True,0,0.16247139588100687,avg_view_rate
Metro Market Nablus,Supermarkets,1748,1778284800000,Saturday,April,reel,شو ناقص لثلاجتكم اليوم؟ كل إشي تحتاجوه موجود عنا وبأفضل جودة 😍 شاركونا بالتعليقات، شو أكثر فاكهة بتحبوها في هذا الموسم؟ 🤔 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,267,0,5,25.0,0,2304,Arabic,True,True,True,False,False,True,0,1.3180778032036613,high_view_rate
Metro Market Nablus,Supermarkets,1748,1778457600000,Monday,April,reel,لكل محبي السيارات الكلاسيكية والتفاصيل اللي بتخطف القلب 😎🔥 كل هاي التشكيلة متوفرة داخل قسم الألعاب في مترو ماركت 🔥😎 منشن لصاحبك اللي مهووس بالسيارات 🔥😎 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,301,0,8,6.0,0,400,Arabic,True,True,True,False,False,True,0,0.2288329519450801,avg_view_rate
Metro Market Nablus,Supermarkets,1748,1778544000000,Tuesday,April,reel,مين حكى إنه السناك الصحي ممل؟ 🥝🍓 جربوا الفواكه المجففة من مسلماني! 😍 القرمشة لحالها حكاية، الطعم الأصلي والفوائد الصحية بمطرح واحد 😋👇 شاركونا بالتعليقات شو أكثر طعم بتحبوه؟ 🔥👇 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,340,0,10,14.0,0,1887,Arabic,True,True,True,False,False,True,0,1.0795194508009154,high_view_rate
Metro Market Nablus,Supermarkets,1748,1778716800000,Thursday,April,reel,اليوم اللفة رح تكون من قسم الديلي 😎 أجود أنواع وأفضل أسعار ❤️🔥 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,189,0,4,60.0,2,4834,Arabic,True,True,True,False,False,True,0,2.765446224256293,high_view_rate
Metro Market Nablus,Supermarkets,1748,1778803200000,Friday,April,reel,اعمل منشن لصاحبك المدريدي 😎😎 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,147,0,3,17.0,0,2127,Arabic,True,False,True,False,False,True,0,1.2168192219679634,high_view_rate
